friend,member
373516387,310317298
159913882,395651220
303375732,395651220
137558706,215624730
275010590,215624730
362311813,215624730
334875201,396076199
66418577,313035225
94082316,313035225
328465663,313035225
7276348,311120549
8759361,311120549
131793718,311120549
220330103,311120549
221968694,311120549
252120497,311120549
280257722,311120549
319574342,311120549
345466567,311120549
189314127,392176789
378809790,392176789
383440955,312373849
124532465,393725082
69214451,39885280
176335236,191417543
93135994,162338213
68033129,91034201
300410448,91034201
136284293,163263843
261833259,154304911
324948589,154304911
163516503,325083524
5327095,15964839
30324577,15964839
283020743,395909763
328738053,395219953
35882489,361687779
396447734,361687779
405680020,361687779
210101274,391065535
313023097,391065535
38386688,170435523
177386862,209492144
422296526,209492144
22804584,101032478
152580688,101032478
379693741,101032478
457704652,328882136
312373849,383440955
387466362,383440955
290996740,133296031
89017738,51204342
355342716,51204342
374160088,51204342
119454061,163815769
120069506,163815769
138336046,163815769
146510382,163815769
228688912,163815769
238293342,163815769
250708768,163815769
291237806,163815769
359344999,163815769
377498566,163815769
455034358,163815769
275514643,27270224
134792584,146480733
370783821,146480733
165231590,350242086
24971992,84301984
423672399,263911976
84301984,24971992
74018969,306914183
382765513,306914183
341421680,267394632
272461364,235992928
171034377,152770046
304640559,354400199
33752017,294150723
84745775,395520486
122845194,395520486
295996547,395520486
306905399,395520486
377393662,395520486
386959521,395520486
388851873,395520486
97811474,317984133
144218542,393284585
382980858,393284585
138888070,220732021
271235669,220732021
96086701,358574889
336705389,338526438
359655734,388318213
75485057,208283094
96086701,114262171
160828142,114262171
237216374,321706794
281315348,321706794
355023796,321706794
56563729,166917670
292617502,166917670
218236263,391663798
122222853,363119614
328605284,363119614
366172693,363119614
374918515,363119614
57232849,268006924
90566979,268006924
289418286,268006924
366632073,268006924
442358424,152535231
123608663,393642702
1040162,268793612
333410338,268793612
342601609,366048518
331287833,33224532
335246320,33224532
5666553,8497976
303483228,347778217
279920759,146882885
283124088,146882885
325478781,146882885
373640081,146882885
403872212,146882885
265552958,360574864
410173322,395326726
166917670,292617502
487380173,366578766
96364120,320145048
388721672,320145048
202912712,2248110
230506971,388475497
354032525,393914632
178130653,169725726
344143364,389022230
344838985,389022230
413808305,389022230
139396846,370616133
248152658,370616133
346789620,370616133
347025471,370616133
413809279,370616133
435174941,370616133
399976857,150904973
228379839,316290787
121286089,178130653
169725726,178130653
176210456,388588894
182673675,388588894
379285083,388588894
367867388,65854226
387547651,395071435
336662994,361861368
309188122,185269171
163815769,377498566
256903162,377498566
336594317,377498566
379833352,377498566
380605047,377498566
396741937,377498566
42174691,376758599
187916884,376758599
246457019,376758599
303375732,376758599
310117064,376758599
311272412,376758599
341424222,376758599
367980271,376758599
373727770,376758599
378156300,376758599
475178466,376758599
300380943,350648167
311102146,350648167
349115817,350648167
359873537,350648167
160363463,313926309
196879942,313926309
205153150,313926309
272303486,313926309
272985894,313926309
280105152,313926309
285331680,313926309
295540617,313926309
330724171,313926309
397845041,313926309
400802582,313926309
78906178,394468493
167197397,358727452
285351560,394588541
352854794,384928399
1103404,11022640
4729166,11022640
7286457,11022640
50768200,11022640
79777063,11022640
151477895,11022640
156520578,11022640
150697394,329575797
475369302,329575797
201953965,387828048
387406413,387828048
475178466,157455724
424134675,109993984
339567483,363392737
138011020,135747510
192626564,18210072
228283279,18210072
34380546,56363219
106470791,213389847
255960935,50662088
121994967,392370897
295729758,359655734
388318213,359655734
215732280,391794275
165653388,345177119
330389462,345177119
233921273,366111262
366048518,342601609
284355598,146942371
337982485,146942371
174941082,182964719
186888410,182964719
226559154,182964719
322773551,182964719
381073187,182964719
182964719,322773551
144988945,300608061
150262189,300608061
319574342,300608061
452243912,300608061
479082997,300608061
485505430,300608061
489469601,300608061
238202570,20419808
286811416,390744144
68723647,56799439
25336234,24002165
37185860,24002165
91848532,24002165
94322025,24002165
323435076,24002165
135675328,270745457
327246783,270745457
446323530,270745457
357440511,382197994
367310486,382197994
409844956,382197994
152560624,134665314
216160898,192338584
144093885,35376141
4264219,36939140
95129987,36939140
108265172,36939140
135266073,36939140
233899770,36939140
284567709,36939140
428575069,36939140
454913607,27743990
1409709,222932202
371790357,222932202
51192045,379264807
6781516,173452865
134994315,22264769
156324957,22264769
349214058,22264769
391238956,22264769
383440955,387466362
240004619,394359681
378667062,394359681
102540000,134140359
258729243,65476912
320399285,65476912
259505260,220217064
69841186,376236372
123849007,394349191
133893044,394260078
445623594,354102047
380521083,116433056
167268983,87137227
194775429,119752378
466027285,119752378
189061281,394304367
74026673,183661793
182437060,183661793
190593610,183661793
204815035,183661793
217577717,183661793
312874054,183661793
347491397,183661793
231845962,139972151
13544218,234148092
133566894,283020587
135266073,283020587
175315672,115062656
70733360,242255757
22168920,193276890
164913749,193276890
199466794,214450291
315912979,312384102
430601827,312384102
25951151,318008249
160236649,389330079
353202375,389330079
368353008,389330079
136894393,362212903
151486384,362212903
181869194,362212903
228042886,54852974
237332385,54852974
18862542,32124592
144650064,32124592
235414588,32124592
244043396,383144496
64486577,171034377
126046287,171034377
152770046,171034377
384010398,25022529
400802582,25022529
61784436,224993958
120882484,224993958
140307836,224993958
235891350,224993958
453437575,224993958
457115478,224993958
339088344,363082919
3520447,292018903
294084542,292018903
365349909,292018903
369812697,292018903
408295940,292018903
415429681,292018903
64272361,319787264
120449382,319787264
419068505,319787264
420102240,319787264
180585150,336734715
337294811,12264734
243817879,193182705
286243016,193182705
383377431,375332552
12192643,132308693
5955177,245965709
25431894,245965709
192013524,167888214
14096263,166931747
219982790,166931747
141645133,276718778
316353152,276718778
328503717,373181438
219122328,393964752
459022175,154969130
196656106,346862288
16621104,196656106
53110828,196656106
58789823,196656106
84745775,196656106
122845194,196656106
139904583,196656106
153271457,196656106
202032963,196656106
203050639,196656106
290291582,196656106
306905399,196656106
312068808,196656106
346862288,196656106
350213637,196656106
360140167,196656106
391881082,196656106
443075839,196656106
451925362,196656106
89017738,69113278
311475609,69113278
279920759,230312110
281697130,230312110
334927057,230312110
474579245,230312110
123706284,389738396
151295717,389738396
270771313,389738396
192872428,190107197
314915839,190107197
429456478,378634633
318983435,209860086
485275262,209860086
151295717,186438108
101124225,387984243
299684769,387984243
453126563,387984243
217209022,273557795
221668174,28989644
353415150,274038035
330320312,286281003
140156338,316564017
141258183,316564017
156547922,316564017
184239958,316564017
321357184,316564017
335160381,316564017
351896081,316564017
82286305,296779366
338141702,99284133
12738520,3450498
364657326,393679367
200943354,389058154
228686046,389058154
35433594,104414551
26165104,215720196
65256792,215720196
87553135,215720196
273401983,372513097
337333364,370239474
265994502,203963374
767639,159479
122845194,390029481
152747021,390029481
303458430,390029481
338815037,390029481
349214058,390029481
381676359,390029481
384010398,390029481
416999691,390029481
421534252,390029481
442545329,227348087
36224662,369190100
145792839,369190100
240648850,369190100
156630682,293556973
274242781,133319206
320608653,133319206
65687119,369649536
204851648,369649536
252687494,151748882
28781703,393580655
295294110,144993958
33441312,248819190
136792508,5813335
354832610,374638095
196656106,391881082
121530066,117163229
240835261,117163229
380605047,117163229
451318050,117163229
132825945,383562937
405134564,383562937
440722097,383562937
369418788,392541731
145162781,217098080
172867911,217098080
173477045,316214437
216079774,241881499
314090718,241881499
7384571,56676664
218982992,56676664
266832792,56676664
330591271,56676664
96194580,135289370
99312367,135289370
163956800,221193414
278800819,221193414
50768200,96575516
11003257,156818552
236643241,156818552
281697130,156818552
269604231,262244107
395960739,262244107
92233878,392853700
329319109,391206812
272859476,391453703
414775357,268805377
353750917,329607605
64272361,386555306
149423667,236464664
486085896,236464664
21887300,367452441
75450577,367452441
315912979,367452441
350668114,367452441
413849116,367452441
314090718,72349210
378767050,72349210
387321056,383778504
421848315,67160492
167471571,123849007
277520273,123849007
394349191,123849007
75854498,21390664
337330671,21390664
244818948,219122328
393964752,219122328
405680020,219122328
424134675,283588530
461850089,305645064
80303977,185085227
328503717,185085227
121211656,346452663
196879942,346452663
287321471,346452663
291178306,346452663
316626693,346452663
322652194,346452663
410779685,346452663
420149659,346452663
60963918,376090898
384628118,376090898
277738340,19065049
124557452,292891328
240701022,390750111
349212474,390750111
307498628,365213094
366504419,365213094
54660016,392576550
374051443,118831013
432368233,118831013
61331573,5901622
376758599,367980271
46091668,291755067
146650879,151347229
470741558,151347229
403513667,324772035
433563810,324772035
303158374,41062184
324555344,41062184
222433495,326044790
12738520,319993146
264395989,319993146
268782526,96189689
14025050,20688172
38055891,200943354
304682736,200943354
383695267,200943354
389058154,200943354
477729494,200943354
482702412,384220797
347750889,301729672
315116543,300687917
403887542,300687917
91818720,828613
31128204,230392900
174014866,230392900
302306433,386652609
257399146,267095142
